user_id,new_user,age,sex,country,device,operative_system,source,total_pages_visited,home_page,listing_page,product_page,payment_page,confirmation_page
62181,0,47,Female,China,desktop,windows,Seo,4,1,0,0,0,1
962,1,17,Female,China,mobile,iOS,Seo,4,1,0,0,0,0
30116,0,32,Female,US,mobile,iOS,Direct,3,1,0,0,0,1
2592,1,20,Male,UK,mobile,android,Ads,3,1,1,1,0,1
63668,0,26,Male,China,mobile,iOS,Seo,2,1,0,0,0,1
11396,1,31,Male,UK,desktop,windows,Seo,7,1,1,1,0,0
28240,0,37,Male,US,mobile,iOS,Seo,5,1,1,1,1,1
10923,0,37,Female,US,mobile,android,Ads,1,1,0,0,0,1
16877,1,35,Male,China,mobile,iOS,Seo,4,1,1,1,0,0
84867,0,26,Female,US,mobile,other,Direct,3,1,0,0,0,1
6481,0,21,Female,UK,desktop,mac,Direct,4,1,0,0,0,1
28948,0,28,Female,US,desktop,windows,Direct,6,1,1,0,0,1
69341,1,17,Female,China,desktop,windows,Ads,2,1,0,0,0,0
88627,0,34,Female,UK,desktop,windows,Seo,3,1,1,0,0,1
43156,0,27,Female,UK,mobile,iOS,Direct,11,1,1,0,0,1
75992,0,24,Male,US,desktop,windows,Direct,6,1,0,0,0,1
62733,0,33,Female,US,desktop,windows,Direct,4,1,1,0,0,1
54321,0,21,Male,UK,mobile,iOS,Seo,1,1,0,0,0,1
54578,1,30,Male,China,mobile,android,Ads,7,1,0,0,0,1
10834,1,22,Female,US,mobile,iOS,Seo,6,1,1,1,0,1
81536,0,29,Male,US,mobile,iOS,Direct,11,1,1,1,0,1
29692,1,27,Female,US,mobile,iOS,Seo,9,1,1,1,0,1
27249,0,25,Female,US,mobile,android,Direct,7,1,0,0,0,1
42584,0,43,Female,Germany,desktop,windows,Direct,10,1,0,0,0,1
31544,0,24,Female,China,desktop,windows,Direct,4,1,0,0,0,1
38884,0,38,Female,UK,desktop,windows,Seo,2,1,1,0,0,1
47530,1,43,Female,UK,desktop,windows,Seo,5,1,0,0,0,0
42614,1,41,Female,Germany,mobile,android,Seo,5,1,0,0,0,0
47290,0,27,Male,US,mobile,iOS,Direct,5,1,1,0,0,1
30596,0,36,Male,US,desktop,windows,Direct,4,1,1,0,0,1
57388,0,34,Male,US,desktop,windows,Direct,7,1,1,0,0,1
4971,1,40,Male,US,mobile,iOS,Ads,5,1,1,0,0,0
39411,0,30,Female,US,mobile,iOS,Direct,4,1,1,1,0,1
20938,0,31,Male,UK,mobile,iOS,Direct,4,1,0,0,0,1
87652,0,40,Male,US,mobile,android,Direct,6,1,1,0,0,1
27302,0,21,Female,China,mobile,other,Direct,11,1,1,1,0,1
30946,0,30,Female,US,desktop,windows,Seo,6,1,1,1,0,1
33691,1,27,Male,China,mobile,android,Seo,4,1,1,1,1,1
50679,1,30,Female,US,desktop,windows,Direct,7,1,1,0,0,1
14901,0,33,Female,US,mobile,android,Direct,3,1,1,1,0,1
59053,0,24,Female,US,mobile,android,Direct,5,1,0,0,0,1
68985,0,26,Female,US,mobile,iOS,Seo,2,1,1,0,0,1
81869,0,51,Male,US,mobile,other,Direct,5,1,1,1,1,1
5748,0,24,Female,UK,mobile,iOS,Direct,5,1,1,1,0,1
15000,0,38,Female,Germany,desktop,mac,Seo,2,1,0,0,0,1
53996,0,38,Female,UK,mobile,iOS,Direct,2,1,1,0,0,1
88489,0,30,Female,US,desktop,mac,Direct,4,1,1,1,0,1
42081,1,22,Female,US,mobile,iOS,Ads,4,1,1,1,0,1
20779,0,17,Male,Germany,desktop,windows,Seo,4,1,1,0,0,1
63188,0,53,Female,UK,desktop,mac,Direct,5,1,1,1,0,0
49760,1,29,Female,US,desktop,windows,Ads,5,1,1,0,0,1
58113,0,38,Male,US,desktop,windows,Direct,3,1,1,1,0,0
34146,0,53,Female,China,desktop,windows,Direct,5,1,1,0,0,0
31046,0,28,Female,US,desktop,mac,Seo,5,1,0,0,0,1
57455,0,35,Female,China,desktop,windows,Direct,2,1,1,0,0,0
22487,0,20,Female,Germany,mobile,iOS,Direct,6,1,1,0,0,1
70581,0,34,Male,UK,mobile,iOS,Direct,8,1,1,0,0,0
53315,0,20,Male,US,mobile,android,Direct,3,1,1,1,0,1
30207,0,31,Female,UK,mobile,android,Direct,2,1,0,0,0,0
13178,0,35,Female,US,mobile,iOS,Direct,6,1,1,1,0,0
27509,1,28,Female,UK,mobile,android,Ads,3,1,1,1,0,1
23867,1,26,Male,China,desktop,windows,Seo,7,1,1,0,0,1
27645,0,40,Female,UK,mobile,android,Direct,3,1,1,1,0,0
34620,0,18,Female,US,mobile,iOS,Direct,5,1,1,0,0,0
40733,0,26,Male,US,desktop,windows,Direct,7,1,1,1,0,1
69017,0,23,Male,US,mobile,iOS,Direct,7,1,0,0,0,1
32670,0,22,Male,US,mobile,iOS,Direct,3,1,1,1,0,1
24360,1,22,Male,US,desktop,mac,Seo,2,1,1,0,0,1
46975,1,29,Female,Germany,mobile,iOS,Seo,2,1,0,0,0,1
73223,0,28,Female,UK,desktop,mac,Direct,3,1,1,1,0,1
14113,0,35,Female,China,mobile,iOS,Seo,1,1,0,0,0,0
86298,0,34,Female,US,mobile,other,Direct,5,1,0,0,0,0
53655,0,32,Female,UK,mobile,android,Seo,8,1,1,1,0,0
10509,1,32,Female,US,mobile,iOS,Seo,6,1,1,1,0,0
65851,1,28,Male,US,mobile,android,Ads,5,1,1,0,0,1
31572,0,20,Male,US,mobile,iOS,Ads,4,1,1,1,0,1
42508,0,35,Female,US,mobile,iOS,Direct,7,1,1,1,0,0
42014,1,37,Female,UK,desktop,mac,Ads,5,1,0,0,0,0
45255,1,34,Female,US,desktop,mac,Ads,7,1,0,0,0,0
17674,0,43,Female,Germany,mobile,iOS,Direct,2,1,1,0,0,0
72628,0,17,Female,UK,desktop,windows,Direct,4,1,1,1,1,0
44925,0,25,Female,UK,desktop,windows,Direct,6,1,1,0,0,1
1632,0,40,Female,US,desktop,mac,Direct,7,1,1,0,0,0
14987,0,33,Male,US,mobile,android,Direct,3,1,1,1,0,0
78853,0,38,Female,US,mobile,android,Direct,3,1,0,0,0,0
16431,0,52,Female,US,mobile,iOS,Direct,3,1,1,0,0,0
12930,0,32,Female,US,desktop,windows,Direct,20,1,1,1,1,0
68225,0,25,Female,US,mobile,iOS,Direct,6,1,1,0,0,1
546,1,32,Male,UK,desktop,mac,Ads,5,1,0,0,0,0
82223,0,18,Female,US,mobile,iOS,Direct,14,1,1,0,0,0
68670,1,18,Male,Germany,mobile,iOS,Seo,1,1,0,0,0,0
44375,1,26,Male,China,mobile,android,Ads,4,1,0,0,0,1
82927,0,42,Male,UK,desktop,windows,Direct,12,1,1,1,0,0
59930,0,27,Male,US,desktop,windows,Direct,9,1,1,0,0,1
66115,0,17,Male,China,mobile,other,Direct,4,1,1,1,0,0
38538,0,27,Male,US,desktop,windows,Direct,3,1,1,1,0,1
53886,0,26,Female,US,desktop,mac,Direct,3,1,1,1,0,1
6813,0,42,Male,US,mobile,android,Direct,11,1,0,0,0,0
40755,1,27,Female,China,mobile,iOS,Seo,3,1,1,1,0,1
75209,1,24,Female,US,mobile,iOS,Seo,5,1,1,1,1,1
62643,1,17,Female,US,mobile,iOS,Seo,8,1,0,0,0,0
44082,0,32,Male,Germany,desktop,windows,Direct,7,1,1,1,0,0
35465,0,28,Female,China,mobile,iOS,Direct,8,1,1,1,0,1
18096,1,32,Female,US,mobile,android,Seo,7,1,1,1,0,0
9781,0,34,Male,US,mobile,android,Direct,7,1,0,0,0,0
49132,1,24,Male,US,mobile,android,Seo,3,1,1,1,0,1
33235,0,37,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
83647,0,21,Female,China,mobile,iOS,Direct,6,1,1,0,0,1
74937,1,31,Male,China,mobile,iOS,Ads,7,1,0,0,0,0
74975,1,43,Female,US,mobile,iOS,Seo,4,1,1,1,0,0
2730,1,24,Male,US,desktop,windows,Ads,6,1,1,1,1,1
63552,1,19,Female,US,mobile,android,Ads,8,1,0,0,0,1
54136,0,31,Male,US,mobile,other,Direct,3,1,1,1,0,0
29270,1,37,Female,US,desktop,windows,Seo,3,1,1,1,0,0
73833,1,28,Male,US,mobile,android,Ads,8,1,1,0,0,1
38810,1,26,Female,US,desktop,windows,Seo,7,1,1,1,0,1
30691,0,44,Female,China,desktop,windows,Direct,3,1,0,0,0,0
42933,0,36,Female,China,desktop,windows,Direct,7,1,0,0,0,0
33619,1,34,Female,UK,mobile,android,Ads,6,1,1,1,0,0
39650,0,26,Female,US,mobile,android,Direct,4,1,1,1,0,1
31666,0,29,Female,US,mobile,android,Seo,3,1,1,1,0,1
5360,0,40,Female,Germany,mobile,iOS,Direct,5,1,1,1,0,0
69235,0,27,Female,US,mobile,iOS,Direct,2,1,1,0,0,1
59341,0,28,Male,China,mobile,iOS,Direct,2,1,1,0,0,1
47932,1,28,Female,US,desktop,windows,Ads,5,1,1,1,1,1
67878,1,37,Female,US,desktop,windows,Seo,16,1,0,0,0,0
16149,0,33,Female,China,mobile,android,Direct,7,1,1,1,0,0
76467,0,22,Female,US,desktop,windows,Direct,3,1,1,1,0,1
65672,1,28,Male,US,mobile,iOS,Seo,4,1,1,0,0,1
84317,0,23,Female,US,mobile,other,Direct,2,1,1,0,0,1
80385,0,25,Male,China,desktop,linux,Ads,4,1,0,0,0,1
24820,0,31,Female,US,mobile,iOS,Seo,5,1,1,0,0,0
39688,0,39,Male,US,mobile,iOS,Direct,7,1,1,1,0,0
3742,0,45,Male,US,mobile,android,Direct,2,1,1,0,0,0
85970,1,33,Male,US,desktop,mac,Ads,2,1,1,0,0,0
57710,1,26,Female,China,desktop,windows,Direct,4,1,1,0,0,1
47854,0,37,Female,US,desktop,mac,Direct,17,1,1,1,1,0
75683,0,44,Female,China,mobile,iOS,Direct,3,1,1,1,0,0
7784,0,27,Female,US,desktop,windows,Seo,4,1,1,1,0,1
86023,0,35,Male,US,desktop,windows,Direct,3,1,1,1,0,0
12415,0,35,Female,US,desktop,mac,Direct,2,1,1,0,0,0
45901,0,29,Male,US,desktop,windows,Direct,8,1,1,1,0,1
45508,1,18,Female,US,mobile,android,Ads,3,1,1,1,0,0
20511,0,34,Female,China,mobile,iOS,Direct,2,1,0,0,0,0
8599,0,18,Female,US,mobile,android,Direct,2,1,1,0,0,0
52362,0,31,Female,US,desktop,windows,Direct,5,1,0,0,0,0
9661,1,18,Female,China,mobile,android,Seo,2,1,0,0,0,0
17888,0,34,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
8310,0,35,Female,US,desktop,windows,Ads,4,1,1,0,0,0
84750,0,24,Female,US,mobile,iOS,Direct,1,1,0,0,0,1
23178,0,33,Male,China,mobile,iOS,Direct,2,1,0,0,0,0
2701,0,45,Female,Germany,mobile,iOS,Direct,7,1,1,0,0,0
67421,1,36,Male,UK,mobile,android,Seo,3,1,1,1,0,0
40052,1,36,Female,US,desktop,windows,Ads,8,1,1,1,0,0
54818,0,40,Female,UK,mobile,android,Direct,4,1,1,1,0,0
73209,0,36,Female,UK,mobile,android,Direct,11,1,1,1,0,0
55595,0,17,Female,US,mobile,iOS,Direct,7,1,1,1,0,0
85784,0,26,Female,US,mobile,iOS,Seo,6,1,0,0,0,1
8529,0,24,Female,China,mobile,other,Seo,4,1,0,0,0,1
79375,0,38,Male,UK,desktop,windows,Ads,3,1,1,1,0,0
29590,0,39,Male,US,mobile,android,Direct,5,1,1,1,0,0
26117,1,31,Female,US,desktop,windows,Seo,8,1,1,1,0,0
68331,0,19,Female,US,mobile,iOS,Seo,3,1,1,1,0,1
43773,0,41,Female,US,mobile,iOS,Direct,11,1,1,1,0,0
50446,0,37,Male,China,desktop,windows,Direct,4,1,0,0,0,0
84939,0,28,Female,US,desktop,windows,Ads,3,1,1,1,0,1
57624,0,31,Male,US,mobile,android,Seo,3,1,1,0,0,0
28356,1,27,Male,US,desktop,windows,Seo,5,1,1,1,0,1
72572,0,24,Male,Germany,desktop,windows,Direct,10,1,1,0,0,1
52653,0,19,Male,US,desktop,windows,Direct,5,1,1,0,0,1
40168,0,34,Female,US,desktop,windows,Direct,3,1,1,1,0,0
82724,0,37,Male,US,mobile,iOS,Direct,4,1,1,1,0,0
76343,0,23,Female,US,desktop,windows,Direct,3,1,1,0,0,1
32694,1,35,Female,Germany,mobile,iOS,Seo,3,1,1,0,0,0
88505,0,31,Male,China,mobile,other,Direct,2,1,1,0,0,0
27736,1,36,Female,UK,desktop,windows,Ads,21,1,1,0,0,0
68767,0,18,Male,UK,mobile,iOS,Direct,5,1,1,1,0,0
75261,1,18,Female,US,mobile,android,Seo,4,1,1,1,0,0
52159,1,27,Female,US,mobile,iOS,Seo,7,1,1,1,0,1
28782,0,24,Female,US,mobile,iOS,Direct,9,1,1,0,0,1
81469,0,34,Female,UK,mobile,iOS,Ads,4,1,1,1,0,0
62178,0,32,Female,US,mobile,iOS,Direct,2,1,0,0,0,0
52908,0,36,Female,China,desktop,mac,Direct,3,1,0,0,0,0
12396,0,32,Female,US,desktop,windows,Direct,4,1,1,0,0,0
3553,0,22,Female,US,desktop,windows,Direct,4,1,0,0,0,1
64768,1,21,Female,US,mobile,android,Seo,3,1,1,1,0,1
86504,1,24,Female,China,mobile,iOS,Seo,3,1,1,1,0,1
57954,0,32,Male,US,mobile,android,Direct,7,1,1,0,0,0
63564,1,37,Male,US,desktop,windows,Direct,3,1,1,0,0,0
47550,0,34,Male,US,mobile,android,Direct,7,1,0,0,0,0
40475,0,44,Male,UK,desktop,windows,Direct,2,1,1,0,0,0
25685,0,19,Female,UK,desktop,windows,Direct,2,1,1,0,0,1
72758,0,24,Male,US,desktop,windows,Direct,1,1,0,0,0,1
74078,1,34,Female,US,desktop,mac,Ads,17,1,1,1,0,0
5851,0,26,Female,US,desktop,windows,Direct,4,1,1,1,1,1
12575,0,33,Male,US,mobile,iOS,Direct,11,1,1,0,0,0
45963,0,35,Female,US,desktop,windows,Direct,9,1,1,0,0,0
11567,0,28,Male,US,mobile,iOS,Direct,4,1,1,0,0,1
24408,0,27,Female,US,mobile,iOS,Direct,19,1,1,1,1,1
39810,0,43,Female,US,desktop,windows,Direct,2,1,1,0,0,0
82797,0,20,Male,US,desktop,linux,Direct,5,1,0,0,0,1
26042,0,31,Male,UK,mobile,android,Direct,6,1,0,0,0,0
88791,0,24,Female,UK,mobile,iOS,Direct,3,1,1,0,0,1
2002,0,24,Male,US,desktop,windows,Direct,7,1,1,1,0,1
41291,0,20,Male,US,desktop,windows,Direct,9,1,1,0,0,1
19405,0,23,Female,US,mobile,iOS,Direct,6,1,1,1,0,1
64218,0,22,Male,US,mobile,android,Direct,3,1,1,1,0,1
45810,0,27,Male,Germany,desktop,windows,Direct,2,1,0,0,0,1
70249,1,29,Female,US,mobile,other,Seo,3,1,1,1,0,1
10077,1,19,Male,UK,mobile,android,Ads,18,1,1,0,0,1
45067,0,24,Female,US,mobile,iOS,Direct,4,1,1,1,0,1
8540,1,26,Female,US,mobile,iOS,Seo,5,1,1,1,0,1
40954,1,27,Female,US,mobile,iOS,Ads,18,1,1,1,0,1
45484,0,26,Male,UK,desktop,windows,Seo,6,1,1,1,0,1
34118,1,33,Female,US,mobile,android,Seo,13,1,1,1,0,0
78921,1,32,Female,UK,desktop,windows,Ads,4,1,1,0,0,0
42896,0,30,Male,China,mobile,android,Direct,3,1,1,1,0,1
112,0,26,Female,UK,mobile,android,Direct,6,1,1,1,0,1
19666,0,29,Male,UK,desktop,windows,Direct,3,1,1,1,0,1
27742,1,33,Female,UK,desktop,windows,Seo,4,1,1,0,0,0
84575,1,48,Female,US,mobile,android,Seo,7,1,1,0,0,0
27185,0,20,Male,US,mobile,android,Direct,3,1,1,1,0,1
75846,0,29,Female,China,mobile,android,Direct,27,1,1,1,1,1
51003,1,26,Female,Germany,desktop,windows,Ads,3,1,1,0,0,1
8629,0,45,Female,US,mobile,android,Direct,7,1,0,0,0,0
18222,0,25,Female,US,mobile,android,Direct,9,1,0,0,0,1
47780,0,39,Male,UK,desktop,windows,Direct,6,1,0,0,0,0
7513,0,31,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
19263,0,19,Male,UK,mobile,android,Seo,5,1,1,0,0,1
39341,0,21,Female,US,mobile,android,Direct,24,1,1,1,1,1
25653,1,36,Male,US,mobile,iOS,Seo,4,1,0,0,0,0
33856,1,17,Female,US,mobile,android,Seo,10,1,1,0,0,0
56974,0,18,Male,China,mobile,android,Seo,3,1,1,1,0,0
16085,0,21,Female,UK,mobile,android,Direct,3,1,1,1,0,1
69614,0,57,Male,US,desktop,windows,Direct,2,1,1,0,0,0
78421,0,25,Female,China,mobile,iOS,Direct,3,1,1,1,0,1
21806,0,46,Male,US,mobile,iOS,Direct,2,1,1,0,0,0
72414,1,19,Female,UK,mobile,iOS,Direct,10,1,1,1,0,1
26151,1,36,Female,US,desktop,windows,Seo,11,1,1,0,0,0
29044,0,25,Female,US,desktop,mac,Direct,3,1,1,1,0,1
84964,0,19,Male,US,mobile,other,Ads,5,1,1,1,0,1
35959,1,26,Female,US,desktop,windows,Seo,7,1,1,1,0,1
73167,0,42,Male,US,mobile,iOS,Direct,5,1,1,1,0,0
42366,1,21,Female,US,mobile,android,Seo,4,1,1,1,0,1
51504,1,42,Female,US,mobile,iOS,Ads,2,1,0,0,0,0
37532,1,20,Female,China,mobile,iOS,Seo,9,1,1,1,0,1
51249,0,41,Female,China,desktop,windows,Direct,10,1,0,0,0,0
24185,1,20,Male,UK,mobile,android,Seo,5,1,1,1,0,1
14252,1,24,Female,US,mobile,android,Seo,3,1,1,1,0,1
75631,0,32,Male,US,mobile,android,Direct,6,1,0,0,0,0
878,1,34,Female,US,mobile,other,Seo,8,1,1,1,0,0
44505,1,25,Male,China,desktop,mac,Ads,9,1,1,0,0,1
55440,0,30,Female,US,mobile,android,Direct,3,1,0,0,0,1
16291,1,31,Male,China,mobile,android,Seo,13,1,1,1,1,0
9063,1,25,Female,US,mobile,iOS,Ads,3,1,1,1,0,1
80227,0,27,Female,US,mobile,iOS,Direct,8,1,0,0,0,1
43701,0,22,Male,Germany,mobile,iOS,Direct,3,1,0,0,0,1
65590,1,26,Male,China,desktop,windows,Seo,6,1,1,0,0,1
37177,0,23,Female,US,mobile,iOS,Direct,6,1,1,0,0,1
51855,1,47,Female,US,desktop,windows,Seo,9,1,1,1,0,0
70474,0,22,Female,Germany,mobile,android,Direct,3,1,1,0,0,1
79092,0,20,Female,US,desktop,windows,Direct,20,1,1,0,0,0
56017,1,33,Female,China,mobile,iOS,Ads,4,1,1,0,0,0
8060,0,22,Female,US,desktop,windows,Direct,5,1,1,1,0,0
44136,0,22,Female,China,mobile,iOS,Direct,3,1,1,1,0,0
68919,1,39,Female,China,desktop,windows,Ads,3,1,1,0,0,0
82609,0,22,Female,US,desktop,windows,Direct,15,1,1,1,1,0
25898,0,18,Male,China,desktop,mac,Direct,3,1,1,0,0,0
74485,0,22,Female,US,desktop,mac,Seo,3,1,1,1,0,0
78804,0,21,Male,US,desktop,linux,Direct,2,1,1,0,0,0
61811,0,17,Female,China,desktop,windows,Seo,9,1,1,1,0,0
11002,1,36,Female,US,mobile,android,Seo,4,1,1,0,0,0
53872,1,45,Female,China,desktop,windows,Seo,3,1,1,1,0,0
79530,0,33,Male,US,mobile,iOS,Direct,6,1,1,1,0,0
41410,0,32,Female,US,desktop,mac,Direct,5,1,0,0,0,0
61354,0,25,Female,US,desktop,windows,Direct,3,1,1,1,0,0
44754,0,31,Male,US,mobile,android,Direct,4,1,0,0,0,0
71851,0,37,Female,UK,desktop,windows,Seo,4,1,1,0,0,0
4204,1,26,Female,US,desktop,windows,Ads,2,1,1,0,0,0
46038,0,28,Female,China,mobile,android,Direct,1,1,0,0,0,0
66988,1,34,Female,US,mobile,android,Ads,3,1,1,1,0,0
59742,0,22,Female,US,desktop,windows,Direct,5,1,1,1,0,0
42387,1,22,Male,US,desktop,windows,Seo,8,1,1,1,1,0
78824,0,27,Male,US,desktop,windows,Ads,3,1,1,1,0,0
56069,1,26,Female,China,desktop,mac,Seo,16,1,1,1,1,0
15189,0,28,Female,UK,mobile,iOS,Ads,9,1,1,0,0,0
87917,1,35,Male,US,desktop,windows,Ads,3,1,1,1,0,0
28495,1,30,Female,China,desktop,windows,Seo,4,1,0,0,0,0
54217,0,18,Female,US,desktop,windows,Direct,4,1,1,0,0,0
78418,0,29,Female,US,mobile,iOS,Direct,4,1,1,1,0,0
1574,1,18,Female,US,mobile,android,Seo,7,1,1,0,0,0
48343,0,29,Female,US,mobile,android,Ads,5,1,1,0,0,0
34389,0,20,Female,China,mobile,iOS,Direct,3,1,1,1,0,0
13150,0,28,Female,US,desktop,windows,Direct,25,1,1,1,1,0
8058,1,24,Female,US,mobile,iOS,Seo,8,1,1,0,0,0
81413,0,26,Female,US,mobile,iOS,Ads,5,1,1,1,0,0
67426,1,29,Female,US,mobile,android,Seo,7,1,1,1,0,0
6210,1,36,Female,US,mobile,android,Ads,5,1,1,1,0,0
4065,0,41,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
4626,0,20,Female,US,desktop,windows,Direct,3,1,1,1,0,0
30629,0,37,Female,China,desktop,windows,Ads,7,1,0,0,0,0
28274,0,28,Female,US,mobile,iOS,Direct,5,1,1,0,0,0
18975,0,20,Male,UK,mobile,android,Direct,7,1,0,0,0,0
6646,0,18,Female,US,mobile,iOS,Direct,24,1,1,1,1,0
24431,0,24,Male,China,desktop,windows,Direct,7,1,1,1,1,0
60512,1,33,Male,US,mobile,iOS,Seo,22,1,1,1,1,0
27320,0,52,Male,US,mobile,iOS,Direct,4,1,0,0,0,0
22690,1,30,Female,US,desktop,windows,Ads,15,1,1,1,1,0
45846,1,25,Female,US,mobile,other,Direct,3,1,1,1,0,0
61044,0,24,Female,UK,mobile,iOS,Direct,5,1,1,0,0,0
24524,0,39,Female,US,mobile,other,Direct,9,1,0,0,0,0
18683,0,35,Male,US,desktop,windows,Direct,6,1,1,1,0,0
78171,1,28,Female,China,mobile,other,Seo,3,1,0,0,0,0
22106,0,38,Female,China,mobile,android,Direct,6,1,1,0,0,0
54041,0,35,Male,China,mobile,iOS,Direct,6,1,0,0,0,0
49583,0,30,Female,UK,mobile,android,Direct,3,1,1,1,0,0
47635,0,40,Male,China,mobile,iOS,Direct,8,1,1,1,1,0
37330,0,35,Male,US,desktop,windows,Direct,1,1,0,0,0,0
10464,0,30,Female,UK,desktop,windows,Direct,10,1,1,0,0,0
73754,1,31,Male,China,mobile,iOS,Seo,6,1,1,0,0,0
57074,1,32,Male,US,mobile,iOS,Seo,5,1,1,1,0,0
4965,0,36,Male,US,mobile,android,Direct,2,1,1,0,0,0
12535,0,36,Female,US,mobile,android,Direct,3,1,1,0,0,0
39802,1,33,Female,US,mobile,iOS,Seo,1,1,0,0,0,0
63885,0,33,Female,UK,desktop,windows,Direct,6,1,0,0,0,0
14999,0,35,Male,US,desktop,windows,Direct,4,1,1,1,0,0
42361,0,25,Female,US,desktop,windows,Seo,4,1,0,0,0,0
4927,1,28,Male,US,mobile,iOS,Seo,2,1,0,0,0,0
59198,0,18,Male,US,desktop,windows,Direct,8,1,1,1,0,0
25613,1,30,Female,UK,desktop,windows,Seo,4,1,1,1,1,0
33430,0,51,Male,UK,mobile,android,Direct,3,1,1,1,0,0
27060,1,51,Female,US,desktop,windows,Seo,3,1,1,1,0,0
42315,1,17,Female,US,mobile,iOS,Seo,11,1,0,0,0,0
51383,0,46,Female,US,desktop,mac,Direct,3,1,1,1,0,0
24096,1,21,Female,UK,desktop,windows,Direct,3,1,1,1,0,0
39919,0,24,Male,US,mobile,android,Direct,3,1,1,1,0,0
26472,0,36,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
32856,0,46,Female,Germany,mobile,iOS,Direct,4,1,0,0,0,0
60835,0,43,Female,US,desktop,mac,Direct,2,1,1,0,0,0
68263,0,24,Female,US,desktop,windows,Direct,10,1,0,0,0,0
79063,0,25,Male,US,desktop,windows,Direct,3,1,1,1,0,0
30372,0,30,Female,US,desktop,windows,Direct,1,1,0,0,0,0
66007,1,25,Female,UK,mobile,iOS,Seo,3,1,0,0,0,0
1140,0,26,Male,UK,mobile,iOS,Direct,4,1,1,1,1,0
19057,0,29,Female,China,desktop,windows,Direct,9,1,1,0,0,0
85329,0,27,Female,Germany,desktop,windows,Direct,14,1,1,1,1,0
83085,1,30,Male,US,mobile,android,Direct,21,1,0,0,0,0
33894,0,45,Female,UK,mobile,iOS,Direct,3,1,1,1,0,0
65054,0,47,Female,US,mobile,iOS,Direct,1,1,0,0,0,0
21596,0,25,Female,Germany,mobile,iOS,Direct,5,1,0,0,0,0
33337,1,20,Male,US,desktop,mac,Seo,5,1,0,0,0,0
35347,0,32,Male,UK,desktop,windows,Direct,4,1,1,1,0,0
31139,0,21,Male,US,desktop,linux,Direct,4,1,1,1,0,0
32518,0,27,Female,US,mobile,iOS,Direct,6,1,0,0,0,0
44201,0,46,Female,UK,desktop,windows,Seo,5,1,0,0,0,0
1699,1,30,Female,China,desktop,windows,Seo,6,1,0,0,0,0
51938,0,26,Female,US,mobile,iOS,Ads,7,1,0,0,0,0
19971,0,47,Female,US,desktop,windows,Ads,10,1,1,1,0,0
66263,0,30,Male,US,desktop,windows,Direct,15,1,1,1,0,0
84884,0,26,Male,China,desktop,linux,Direct,3,1,1,1,0,0
87168,1,41,Female,China,desktop,windows,Seo,3,1,0,0,0,0
78407,0,41,Male,US,mobile,iOS,Seo,9,1,0,0,0,0
78774,1,38,Female,US,mobile,iOS,Seo,16,1,1,0,0,0
9623,1,20,Female,UK,mobile,android,Seo,4,1,1,0,0,0
34651,0,36,Female,US,desktop,windows,Direct,7,1,1,1,0,0
43184,0,34,Male,US,mobile,iOS,Direct,20,1,1,1,1,0
46579,0,32,Female,UK,mobile,android,Direct,17,1,1,1,1,0
84038,0,29,Male,Germany,mobile,android,Direct,9,1,1,0,0,0
77431,0,30,Male,UK,desktop,windows,Ads,4,1,0,0,0,0
42827,0,30,Female,US,desktop,windows,Direct,26,1,1,1,1,0
81955,1,42,Male,China,mobile,iOS,Seo,2,1,1,0,0,0
43686,0,18,Male,US,mobile,iOS,Direct,2,1,1,0,0,0
60388,1,36,Female,US,mobile,iOS,Seo,3,1,1,1,0,0
42019,1,41,Male,Germany,desktop,windows,Seo,3,1,1,1,0,0
69323,0,24,Male,Germany,mobile,android,Direct,3,1,1,1,0,0
2144,0,18,Male,US,mobile,iOS,Ads,6,1,1,1,0,0
47985,1,33,Female,Germany,desktop,windows,Direct,4,1,1,1,0,0
68733,0,22,Female,US,desktop,mac,Seo,6,1,1,1,0,0
57484,0,43,Male,China,desktop,windows,Direct,3,1,0,0,0,0
72687,0,27,Male,US,mobile,iOS,Seo,4,1,0,0,0,0
7125,1,27,Female,US,mobile,android,Ads,1,1,0,0,0,0
51364,0,35,Female,US,desktop,windows,Direct,5,1,1,1,0,0
6372,0,41,Female,China,mobile,iOS,Direct,6,1,1,1,0,0
32156,0,21,Male,China,mobile,other,Ads,9,1,1,1,0,0
12139,1,46,Male,US,mobile,iOS,Seo,3,1,1,0,0,0
2186,0,35,Female,US,mobile,android,Direct,9,1,0,0,0,0
59728,0,21,Male,US,desktop,mac,Direct,9,1,1,1,1,0
22696,1,35,Female,US,desktop,windows,Ads,3,1,1,1,0,0
1976,0,28,Female,UK,desktop,windows,Direct,4,1,1,0,0,0
12454,0,22,Female,China,desktop,mac,Direct,5,1,0,0,0,0
86915,1,22,Male,UK,desktop,mac,Ads,2,1,0,0,0,0
51414,0,36,Female,UK,desktop,windows,Direct,3,1,1,1,0,0
24237,0,33,Female,US,desktop,windows,Direct,9,1,1,1,0,0
45315,0,25,Male,US,desktop,windows,Direct,4,1,0,0,0,0
